et2_revenue,et2_tollprice,et3_revenue,et4_tollprice,et1_tollprice,et1_revenue,et3_tollprice,et4_revenue
85.44718737353298,2,473.08781869688374,12,2,63.27640631323351,20,448.6766491299069
496.0339943342774,14,82.77620396600565,20,8,234.2760016187777,2,265.8842573856738
453.53298259813846,12,286.4589235127479,18,10,261.02792391744225,8,362.4767300687981
329.0975313638204,8,327.98866855524085,2,6,170.5884257385674,14,103.6746256576285
359.7248077701337,8,336.0339943342776,0,20,250.3439902873335,18,0.0
339.0044516390126,8,439.0368271954674,20,20,276.24443545123427,14,409.1460946985026
237.01335491703767,6,70.87818696883852,10,6,175.49332254148118,2,318.2921893970053
699.6762444354512,18,294.39093484419254,0,16,313.0327802509106,12,0.0
677.9684338324563,18,511.9546742209634,16,14,310.34560906515577,18,452.0922703358963
553.6867664912988,16,157.73371104815863,18,6,190.18373128288135,4,315.85592877377496
260.9065155807366,6,394.67422096317324,6,12,255.09348441926358,18,283.172804532578
334.7308781869689,8,363.6827195467423,8,12,264.9518413597733,14,331.55807365439097
620.7122622420072,18,300.28328611898013,6,0,0.0,10,248.4500202347228
89.6398219344395,2,304.589235127479,6,14,260.2606232294619,12,268.360987454472
492.74787535410746,14,81.07648725212464,18,6,188.41116956697687,2,301.6511533791976
87.85916632942129,2,297.45042492917844,12,14,266.49291784702547,10,396.4710643464187
82.9542695265075,2,277.62039660056655,6,0,0.0,10,258.1626871711858
676.5115337919868,18,173.03116147308782,0,14,310.9121813031161,6,0.0
577.1266693646295,16,80.50991501416428,18,14,321.5070821529744,2,305.2934034803719
247.0659651962768,6,464.5892351274787,10,2,64.82233913395385,20,405.503844597329
326.50748684743036,8,70.02832861189806,10,16,297.4925131525697,2,321.32739781464977
548.271954674221,14,186.628895184136,6,16,310.70174018615944,6,243.8365034399027
398.82638607851084,10,532.3512747875354,20,10,250.5868069607447,18,434.64184540671806
169.11371914204773,4,361.6997167138809,8,6,167.16471064346416,14,332.3674625657631
482.1853500607043,12,272.8611898016998,16,20,298.1788749494133,8,387.3411574261431
557.3371104815863,14,335.184135977337,8,16,305.52165115337925,12,320.38850667745834
519.4900849858357,14,291.7847025495751,6,4,129.78713071630924,10,252.09227033589622
467.81060299473893,12,363.6827195467421,6,6,177.0473492513153,14,265.8114123836506
0.0,0,416.09065155807383,14,18,249.07163091865635,16,459.94334277620396
253.42776203966008,6,208.27195467422095,0,10,238.81019830028322,8,0.0
86.07851072440305,2,272.86118980169977,18,14,272.7252124645894,8,384.3302306758396
591.3719142047751,16,143.56940509915015,12,14,315.2747875354106,4,343.7798462161071
169.92310805341967,4,0.0,8,16,284.1537838931606,0,280.89032780250903
180.86604613516798,4,407.0254957507082,12,20,247.83488466208027,16,433.3791987049778
89.21893970052608,2,170.48158640226626,4,16,267.12424119789574,6,181.67543504653986
640.6717927964387,18,305.9490084985837,8,6,187.22136786726023,10,305.17199514366666
673.1606636989075,18,463.5127478753542,10,10,263.0109267503034,18,387.4949413193041
86.25657628490487,2,190.02832861189802,10,12,257.2302711452854,6,345.20437070012144
561.1978955888304,16,560.3966005665725,20,0,0.0,18,412.38365034399
173.48441926345603,4,327.7053824362606,0,6,163.8866855524081,16,0.0
503.05949008498555,14,209.57507082152972,12,4,132.1343585592877,6,352.0356131121005
332.98259813840554,8,62.09631728045326,2,16,291.0174018615945,2,92.78834479967622
690.6515580736544,20,333.48441926345606,4,2,71.46742209631728,12,183.456090651558
743.5855928773776,20,493.14447592068007,18,18,331.38648320518,16,426.58033184945367
0.0,0,317.28045325779044,16,10,232.3755564548766,10,414.5366248482401
0.0,0,201.47308781869685,0,10,225.6980979360583,8,0.0
83.26183731282879,2,522.1529745042492,20,2,64.3690813435856,18,442.7357345204372
0.0,0,377.6770538243627,18,8,203.3249696479154,12,418.2031566167547
259.7895588830433,6,461.41643059490116,18,18,276.3156616754353,16,452.07608255766934
564.4759206798869,14,235.4674220963172,6,20,296.8029138000811,8,250.99959530554372
170.5058680696074,4,362.6062322946174,0,0,0.0,20,0.0
89.47794415216514,2,515.5807365439092,18,14,260.827195467422,20,491.4123836503443
165.26102792391737,4,77.11048158640226,18,14,284.7932011331443,2,327.1469040874131
398.42169162282465,10,357.2804532577903,12,10,250.7891541885876,12,396.22824767300744
449.1622824767302,12,496.6572237960341,14,0,0.0,18,444.0793201133143
554.0752731687578,16,66.62889518413597,2,0,0.0,2,89.5507891541886
457.02954269526504,12,194.27762039660058,8,8,223.65681910157832,6,294.9736948603804
747.956292998786,20,463.51274787535425,10,14,312.21529745042477,18,387.49494131930385
456.4467826790774,12,138.47025495750708,10,10,259.8138405503845,4,324.16025900445163
332.076082557669,8,296.03399433427757,10,14,283.43342776203974,10,359.9757183326588
170.63537029542695,4,179.83002832861183,6,12,260.0469445568596,6,248.69283690813418
686.4184540671794,18,542.5495750708216,20,18,322.79077296641026,18,426.5479562929997
544.8806151355724,16,76.26062322946176,12,2,71.94496155402673,2,324.5973290165922
80.10522055847838,2,146.9688385269122,16,2,65.94738972076078,4,357.23188992310776
476.8433832456494,12,72.57790368271952,12,20,302.63051396195857,2,340.3804127883444
697.1266693646294,20,524.0793201133148,12,2,71.14366653176853,20,426.82314852286527
255.5645487656819,6,420.62322946175635,12,12,260.435451234318,16,426.0946985026311
0.0,0,69.17847025495749,12,20,250.1821125050586,2,354.94941319303973
487.7215702144881,12,167.0821529745043,0,16,298.85228652367465,6,0.0
645.9166329421287,18,489.0084985835698,12,4,132.23148522865247,18,418.5673816268711
505.10724403075676,12,363.9660056657224,4,18,287.1695669769325,16,197.86321327397815
235.9449615540267,6,303.11614730878193,10,0,0.0,10,354.91703763658455
489.9554836098746,12,376.8271954674221,2,10,245.85188182921905,18,107.23593686766492
597.7175232699312,16,311.3881019830028,2,6,181.92796438688788,12,100.07284500202353
82.015378389316,2,216.3739376770538,18,6,170.97693241602582,6,359.19870497774275
180.7041683528936,4,256.3739376770541,4,20,248.23957911776628,10,189.6074463779847
0.0,0,339.94334277620396,0,8,191.5078915418859,20,0.0
710.5625252934037,20,538.2436260623231,14,6,187.41562120598948,20,450.87818696883846
84.88061513557264,2,140.16997167138808,14,12,261.358154593282,4,369.57507082152983
530.3682719546741,14,467.4220963172804,8,2,68.11655200323757,20,346.45082962363415
400.4451639012546,10,345.38243626062325,10,10,249.77741804937273,12,365.8437879401056
688.4581141238364,18,315.8640226628895,12,20,317.5232699312021,10,380.6879805746661
91.2747875354108,2,348.7818696883853,2,12,242.17563739376757,18,109.46175637393769
329.55078915418886,8,524.7025495750706,20,12,268.83690813435805,18,440.7122622420075
625.0829623634154,18,77.67705382436262,14,10,276.3658437879399,2,331.61473087818683
455.28126264670163,12,0.0,14,14,308.41926345609033,0,329.0651558073654
620.6394172399838,16,498.5835694050993,12,12,283.2602185350061,20,437.74989882638613
330.65155807365437,8,137.9036827195467,12,18,294.01699716713875,4,355.92067988668487
162.83286118980158,4,189.17847025495746,8,4,122.58356940509886,6,299.830028328612
613.77579927155,16,368.49858356940507,2,8,222.55605018211241,16,104.24119789558887
154.77134763253736,4,78.8101983002833,18,2,67.30716309186568,2,316.2201537838934
231.52569809793596,6,215.52407932011323,16,2,67.41238365034397,6,366.6208012950227
295.9449615540268,8,150.93484419263453,16,0,0.0,4,345.9004451639012
630.2225819506273,16,335.92067988668566,2,14,298.2776203966007,14,102.86523674625663
692.8288142452449,18,182.37960339943348,4,20,315.09510319708613,6,176.00971266693642
476.06636989073263,12,391.27478753541084,18,16,306.6224200728449,12,403.63415621205945
0.0,0,0.0,20,10,241.4811817078105,0,276.4063132335096
254.98178874949406,6,61.52974504249295,2,16,284.02428166734114,2,93.19303925536215
730.7082152974507,18,361.529745042493,0,20,294.050991501417,18,0.0
314.3342776203966,8,284.70254957507075,6,2,66.70821529745044,10,255.12747875354108
468.2962363415621,12,257.79036827195466,0,6,176.92594091460955,10,0.0
434.6904087414,12,0.0,18,8,231.10319708619974,0,289.2675030352087
554.8441926345608,14,196.82719546742203,10,20,303.68271954674213,6,337.1104815864022
169.79360582760006,4,330.028328611898,18,14,276.8611898017,10,398.5350060704165
83.66653176851477,2,504.30594900849866,18,2,64.1667341157426,18,462.6386078510728
82.59813840550383,2,130.5382436260623,8,4,121.40186159449608,4,293.516794819911
665.8761634965601,18,221.86968838526914,0,10,265.0343990287332,8,0.0
310.0607041683528,8,198.52691218130303,10,4,126.48482395791176,6,335.0870093079724
0.0,0,348.7818696883854,14,14,259.8073654390936,12,429.3484419263457
225.6980979360583,6,81.35977337110482,20,2,68.38365034399027,2,276.0016187778225
261.586402266289,6,467.422096317281,12,14,268.815864022663,20,451.1048158640227
639.506272764063,18,269.1218130311614,0,2,70.47187373532982,10,0.0
558.6078510724402,16,446.9688385269121,16,0,0.0,14,412.27033589639814
295.16794819910956,8,0.0,20,4,130.20801295022255,0,254.1481181707809
170.89437474706597,4,473.0878186968839,12,6,165.82921893970052,20,448.6766491299068
0.0,0,405.32577903682727,16,10,229.54269526507483,14,446.26467017401853
574.6661270740591,16,522.1529745042495,16,2,70.0833670578713,18,445.617159044921
592.4079320113314,16,236.60056657223794,4,8,227.89801699716713,8,178.35694050991503
623.4803723188993,18,562.946175637394,20,2,71.36220153783894,18,410.3601780655603
0.0,0,322.9461756373939,0,20,212.54552812626457,20,0.0
243.3751517604209,6,395.41076487252127,12,4,122.87494941319306,14,409.340348037232
692.1003642250101,18,305.9490084985833,10,20,315.49979765277226,10,352.8935653581545
614.8118170781061,16,427.4220963172805,10,12,285.44556859571026,16,380.61513557264243
536.6005665722378,14,374.27762039660064,14,12,286.0283286118981,12,408.10198300283287
610.0202347227843,16,64.36260623229464,2,16,318.98988263860787,2,91.1695669769324
321.3273978146499,8,563.7393767705382,20,6,173.5022258195063,20,454.4718737353302
258.52691218130315,6,306.1756373937677,0,10,234.5609065155807,14,0.0
314.01052205584773,8,0.0,14,12,280.49210845811405,0,333.3144475920683
0.0,0,144.13597733711046,16,8,207.04815864022666,4,365.3257790368275
167.0740590853906,4,438.0169971671389,10,2,64.23148522865235,18,397.61230271145286
299.18251719951434,8,143.0028328611898,12,0,0.0,4,344.99392958316463
0.0,0,366.628895184136,4,8,194.2598138405504,18,204.66208012950224
402.79239174423304,10,355.5807365439093,12,12,274.3245649534601,12,397.44233104006514
695.1841359773367,20,81.3597733711048,18,16,345.92634560906487,2,299.83002832861166
493.06353702954254,12,307.9886685552408,4,16,295.29097531363846,12,189.52650748684744
383.8526912181304,10,538.243626062323,16,0,0.0,20,469.5750708215297
401.8211250505868,10,289.2917847025496,0,6,173.453662484824,12,0.0
255.37029542695262,6,391.16147308781876,8,10,237.19142047753948,16,340.29947389720803
613.4277620396603,18,320.1133144475921,10,0,0.0,10,342.77620396600577
593.7029542695267,16,291.78470254957494,6,8,227.57426143261856,10,252.092270335896
526.402266288952,14,445.6657223796035,8,2,68.39983812221772,18,338.51881829218945
547.5920679886685,14,420.1699716713878,6,8,219.54512343180892,18,277.10238769728846
88.76568191015785,2,306.2889518413601,6,12,249.70295426952666,12,267.75394577094295
88.6199919061109,2,67.76203966005666,10,20,256.90004046944546,2,329.42128692836894
681.1736139214892,18,335.69405099150123,16,20,321.57021448806177,10,393.4925131525705
0.0,0,236.54390934844187,0,12,242.51558073654397,10,0.0
481.1169566976932,12,371.6147308781871,8,12,275.4415216511536,14,328.32051800890355
736.139214892756,20,492.9178470254956,10,10,265.9651962768111,20,395.3864832051803
175.6859571023877,4,392.1246458923514,6,10,230.39255362201544,18,283.7798462161069
0.0,0,272.2946175637394,0,6,160.34156212059895,12,0.0
405.301497369486,10,369.63172804532576,8,10,247.349251315257,14,329.12990692027506
608.0372318899229,18,224.87252124645892,16,4,136.44030756778628,6,348.8142452448403
489.0084985835696,14,75.69405099150138,12,2,71.070821529745,2,327.0254957507083
309.73694860380414,8,332.86118980169977,16,4,126.5657628490489,10,396.7300687980577
689.0327802509105,20,563.7393767705383,16,2,71.54836098745446,20,455.0060704168355
684.3787940105221,18,172.18130311614726,0,16,319.8316471064345,6,0.0
627.6325374342372,16,495.75070821529744,12,14,299.4107648725214,20,438.96398219344394
631.4933225414811,18,407.3087818696884,10,2,70.91703763658437,14,363.6179684338327
487.2359368676649,12,560.9065155807368,20,16,299.1760420882235,20,456.4953460137602
713.3144475920681,20,444.7592067988668,4,2,70.33427762039658,20,199.32011331444755
485.58478348846626,12,318.0736543909349,0,10,247.67300687980565,14,0.0
385.39053014973695,10,225.26912181303112,2,2,67.46094698502637,8,96.91622824767293
90.56252529340347,2,382.4362606232299,4,10,223.5936867664914,20,208.2233913395386
246.2403885066775,6,279.0368271954675,6,6,170.87980574666128,10,257.5556454876569
84.73492513152571,2,280.7932011331445,0,0,0.0,12,0.0
229.24322136786714,6,0.0,20,6,179.3783893160663,0,260.2185350060708
0.0,0,400.22662889518426,10,4,116.65884257385673,16,392.7559692432214
326.1837312828814,8,252.12464589235123,0,6,171.68110076891952,10,0.0
689.6802913800082,20,300.28328611897996,6,4,135.03197086199918,10,248.45002023472313
538.4055038445972,16,80.22662889518412,16,2,72.34965600971266,2,318.7049777418048
508.6118980169972,14,349.85835694051,18,6,185.0117361392149,10,373.0392553622015
457.4180493727236,12,484.4192634560906,10,0,0.0,20,398.4216916228249
379.8866855524078,10,73.71104815864022,12,8,224.04532577903677,2,335.5240793201128
470.2387697288548,12,349.8583569405099,20,16,310.50748684743,10,357.34520437070023
375.1112909753135,10,223.17280453257786,18,6,181.46661270740583,6,344.62970457304596
695.0141643059488,18,119.20679886685546,0,20,313.8810198300281,4,0.0
251.24241197895594,6,389.4617563739377,12,10,240.63132335087005,14,412.98259813840605
551.671388101983,14,358.98016997167133,12,16,308.7592067988668,12,395.01416430594884
333.8243626062323,8,294.3909348441927,2,10,241.3597733711049,12,102.09631728045325
525.4957507082154,14,435.0708215297451,16,8,225.8583569405099,14,421.9830028328612
85.85188182921894,2,195.97733711048164,12,12,258.4443545123431,6,371.4609469850261
86.38607851072445,2,507.0821529745042,16,6,164.42088223391332,20,487.38162687171194
468.5876163496562,12,415.24079320113344,14,10,254.75515985431016,14,423.3994334277621
715.5807365439096,20,269.46175637393765,12,14,323.5467422096316,8,362.7195467422099
0.0,0,0.0,8,2,64.83043302306757,0,278.46216106839336
683.5289356535816,20,0.0,8,10,279.11776608660455,0,265.5119384864428
705.0586806960745,20,362.6062322946176,20,14,327.22946175637395,10,339.1339538648323
245.36624848239586,6,443.1161473087819,10,2,65.10562525293402,18,395.588830433023
87.56778632132745,2,145.8356940509915,18,20,262.1610683933625,4,354.0995548360986
0.0,0,320.0566572237961,4,12,241.54431404289755,14,197.5394577094294
473.055443140429,12,0.0,8,18,311.20841764467815,0,275.22460542290577
90.80534196681506,2,399.3767705382438,16,20,245.97329016592496,14,451.12100364225
242.40388506677454,6,290.3682719546741,8,4,123.19870497774181,10,314.0752731687576
397.3694860380413,10,420.62322946175635,10,6,174.78915418858762,16,383.65034399028735
0.0,0,0.0,2,2,64.22339133953864,0,91.00768919465804
553.257790368272,14,439.03682719546714,18,18,310.33427762039673,14,419.660056657224
249.15418858761626,6,284.1926345609064,20,16,291.7944152165119,8,349.6560097126668
745.6900040469445,20,388.8951841359772,4,12,292.29299878591655,16,193.4115742614327
470.2387697288548,12,0.0,6,16,310.5074868474302,0,227.20356131121005
91.74423310400648,2,364.0793201133148,4,14,252.89518413597744,18,205.06677458518823
582.3067583974098,16,401.3597733711048,10,4,131.21165520032375,14,366.6531768514776
300.28328611898,8,0.0,18,6,181.39376770538234,0,294.730878186969
390.4896802913799,10,118.64022662889518,0,6,176.85309591258596,4,0.0
485.58478348846626,12,0.0,2,20,295.34601375961176,0,90.40064751112908
251.87373532982596,6,0.0,0,14,280.1473087818698,0,0.0
0.0,0,284.1926345609065,20,4,120.94860380412786,8,349.6560097126669
482.6628895184134,14,0.0,18,4,135.04815864022657,0,281.98300283286125
777.4180493727238,20,294.39093484419277,0,20,311.29097531363857,12,0.0
238.761634965601,6,320.1133144475921,14,4,124.41278834479967,10,399.88668555240815
527.5354107648725,14,487.2521246458922,10,2,68.31889923108054,20,397.40995548360945
84.21691622824768,2,114.67422096317281,0,4,119.78308377175233,4,0.0
87.87535410764872,2,354.10764872521247,0,2,62.06232294617565,20,0.0
609.2432213678674,16,0.0,4,18,323.3006879805749,0,164.51639012545525
240.94698502630516,6,120.90651558073658,2,4,123.68433832456496,4,93.96195872116552
450.13354917037645,12,543.9093484419266,16,0,0.0,20,466.3375151760421
678.3488466208014,20,196.82719546742211,6,4,136.16511533791987,6,236.55200323755565
0.0,0,137.33711048158634,14,18,264.3690813435855,4,376.65722379603415
554.8441926345608,14,456.09065155807366,8,10,251.8413597733712,20,349.6883852691218
396.15540267098345,10,215.07082152974507,0,6,175.1533791987051,8,0.0
82.32294617563737,2,149.23512747875353,18,8,211.3541076487251,4,343.17280453257695
398.0169971671387,10,179.83002832861192,4,10,250.99150141643082,6,177.22379603399432
564.3059490084988,16,386.17563739376783,14,2,70.73087818696884,12,398.18696883852687
758.1545932820718,20,381.52974504249283,8,18,324.8304330230677,14,324.273573452044
570.1335491703763,16,80.79320113314445,18,12,302.19991906110863,2,303.4722784297841
167.88344799676238,4,133.371104815864,10,12,264.1748280048561,4,333.26588425738566
0.0,0,494.1076487252124,18,6,163.25536220153793,18,469.9231080534196
167.8186968838527,4,164.53257790368278,0,6,168.13597733711055,6,0.0
678.8425738567387,18,524.0793201133146,14,12,289.7191420477535,20,457.9603399433428
541.926345609065,14,455.8640226628894,10,8,221.1639012545528,18,390.53014973694894
258.57547551598566,6,477.2804532577906,20,18,278.136786726021,16,430.99959530554406
249.73694860380414,6,336.770538243626,0,2,64.37717523269932,16,0.0
669.2836908134358,20,148.10198300283284,12,6,193.60744637798456,4,334.0671792796438
689.0327802509108,20,281.8696883852689,2,2,71.54836098745453,10,96.87575880210453
288.1748280048563,8,0.0,20,0,0.0,0,250.10117361392128
258.08984216916235,6,120.90651558073654,4,18,278.86523674625664,4,176.49534601375962
343.21327397814645,8,345.3824362606232,12,20,270.9834075273169,12,404.7268312424126
0.0,0,0.0,2,10,232.3755564548766,0,91.81707810602992
721.7320922703359,20,471.1614730878189,10,8,231.65358154593275,18,384.4597329016594
497.5070821529746,14,69.74504249291786,6,2,70.46377984621611,2,227.68919465803322
639.9433427762038,18,431.1048158640228,14,6,187.34277620396597,14,412.06798866855513
240.70416835289353,6,243.39943342776212,8,4,123.76527721570218,8,306.14326183731265
746.6612707405909,20,448.9518413597733,18,20,326.6693646297046,14,410.5544314042897
0.0,0,287.59206798866853,4,16,253.33225414811818,12,194.38284095507893
501.0198300283285,14,0.0,18,10,271.0643464184539,0,287.4463779846209
621.2869283690814,16,395.69405099150134,6,12,283.0174018615945,16,271.153379198705
458.38931606636976,12,270.5949008498584,14,10,259.0044516390125,8,381.75637393767676
90.35208417644681,2,512.7478753541077,18,16,262.5916632942126,20,493.2335087009308
237.74180493727232,6,0.0,6,6,175.12909753136393,0,227.81060299473899
376.8919465803318,10,387.8753541076488,16,2,68.31080534196681,12,407.7377579927155
166.8150546337514,4,429.1218130311614,18,8,209.1849453662487,14,428.76568191015775
339.3929583164711,8,174.73087818696885,4,18,284.1829218939701,6,179.65196276811014
174.64993929583164,4,541.0764872521246,20,14,268.3626062322945,20,470.65965196276807
751.5176042088226,20,308.78186968838526,10,20,324.24119789558904,10,350.870093079725
658.2760016187779,20,71.44475920679886,6,2,73.08619991906112,2,224.04694455685961
172.15702144880615,4,289.29178470254953,2,8,203.84297855119388,12,102.7033589639823
518.4702549575071,14,385.4957507082153,8,2,68.96641036017807,14,322.65479562929994
723.1889923108055,20,0.0,10,20,338.4055038445974,0,301.2950222581951
0.0,0,501.75637393767727,18,0,0.0,18,464.45973290165927
569.0975313638202,16,73.42776203966007,10,8,233.7256171590449,2,309.18656414407087
87.60016187778228,2,447.59206798866865,10,6,162.59975718332657,20,411.57426143261875
391.9465803318494,10,458.9235127478753,8,0,0.0,20,348.87899635775
336.28490489680297,8,216.2039660056659,2,14,279.75070821529744,8,98.53500607041681
589.0408741400244,16,391.27478753541095,16,10,265.9247268312423,12,404.50020234722797
461.0117361392149,12,575.0708215297453,20,6,178.74706596519627,20,446.3779846216105
84.13597733711049,2,519.6033994334277,20,4,119.86402266288951,18,444.75920679886724
639.676244435451,16,301.18980169971667,2,18,306.1821125050589,12,101.28692836908132
333.6301092675031,8,371.72804532577914,2,6,168.8887090246863,18,107.64063132335089
663.98219344395,18,273.99433427762034,14,16,328.8968029138001,8,377.50708215297436
245.90044516390114,6,64.3626062322946,4,10,245.0829623634154,2,170.91056252529341
624.0631323350873,18,264.92917847025484,10,4,134.65965196276804,8,334.8846620801296
0.0,0,197.67705382436253,12,4,119.89639821934438,6,369.0327802509104
487.23593686766486,12,280.4532577903682,6,16,299.17604208822354,10,256.94860380412786
301.77256171590454,8,409.9716713881021,20,0,0.0,12,369.08134358559244
169.40509915014167,4,549.5750708215297,20,8,206.59490084985828,20,464.58923512747816
392.3512747875355,10,363.9660056657225,2,0,0.0,16,104.64589235127484
566.9688385269122,14,343.85269121813053,4,16,300.01780655605023,14,192.68312424119787
641.691622824767,18,145.26912181303115,12,12,302.1027923917441,4,340.1375961149331
0.0,0,60.11331444759205,0,0,0.0,2,0.0
484.4192634560907,12,543.9093484419266,18,14,291.42209631728065,20,473.201133144476
85.05868069607459,2,391.274787535411,20,10,237.35329825981324,12,391.33953864832097
0.0,0,0.0,4,14,264.6232294617563,0,170.18211250505863
0.0,0,78.5269121813031,20,10,240.06475111290965,2,296.2363415621212
501.0198300283285,14,443.0028328611898,16,0,0.0,14,415.50789154188533
0.0,0,77.39376770538242,18,4,122.24362606232292,2,325.3257790368278
674.763253743424,18,66.62889518413598,4,18,328.6183731282883,2,167.67300687980574
576.3496560097125,16,129.97167138810195,4,6,185.9344394981788,4,170.02023472278438
298.79401052205577,8,75.97733711048156,14,2,68.65074868474305,2,340.1133144475916
403.8445973290166,10,264.92917847025495,14,16,300.9243221367867,8,388.8385269121813
162.18535006070422,4,64.64589235127478,4,4,122.90732496964795,2,170.50586806960746
447.80250910562535,12,72.29461756373937,10,8,226.73249696479158,2,313.2335087009309
422.37960339943345,10,208.27195467422106,0,18,285.8583569405099,8,0.0
399.392958316471,10,404.75920679886684,8,6,174.18211250505865,16,335.4431404289761
624.7915823553218,18,460.84985835694056,18,4,134.5787130716309,14,399.62768110076905
495.4917037636585,12,296.0906515580739,2,16,293.67219749089463,12,101.89397005261036
557.2237960339943,14,399.43342776203974,2,8,216.79320113314446,20,108.61189801699717
257.84702549575076,6,243.399433427762,10,18,279.22946175637395,8,354.10764872521236
395.34601375961154,10,436.487252124646,12,6,175.39619587211655,16,417.5961149332254
181.1898016997167,4,200.33994334277625,0,20,247.0254957507082,8,0.0
502.58195062727646,12,515.5807365439096,16,20,281.18170781060303,20,482.5252934034803
726.1027923917441,20,186.62889518413596,4,14,319.86402266288997,6,173.98624038850684
479.5629299878591,12,291.7847025495751,8,14,294.25495750708217,10,313.2658842573858
679.8624038850668,18,127.7053824362606,4,18,326.06879805746667,4,171.63901254552815
0.0,0,484.4192634560907,14,4,116.33508700930801,20,477.7903682719547
393.64629704573025,10,180.6798866855524,4,8,218.54148118170772,6,176.81910157830842
383.77175232699307,10,405.3257790368271,12,2,67.62282476730071,14,403.2699312019424
158.00890327802512,4,70.87818696883853,10,2,66.49777418049372,2,318.2921893970053
691.7847025495751,20,201.0764872521246,8,8,237.64305949008497,6,288.4985835694052
665.7223796033995,20,382.7762039660056,12,0,0.0,12,378.0169971671387
590.8539053014973,16,432.9178470254958,6,2,69.07163091865642,18,274.0671792796438
612.4807770133549,16,0.0,2,18,321.4795629299878,0,89.38891137191422
339.58721165520035,8,322.0396600566573,2,12,261.3095912585998,14,104.28166734115744
753.7838931606634,20,357.16713881019825,0,12,289.86483205180116,16,0.0
171.83326588425737,4,245.04249291784706,0,8,204.16673411574263,10,0.0
325.6009712666937,8,329.97167138810215,2,4,122.59975718332657,14,103.47227842978555
488.69283690813415,12,494.10764872521247,16,16,298.20477539457704,18,463.423715095103
504.71873735329837,12,334.5042492917847,0,16,287.52084176446783,16,0.0
676.2444354512345,20,586.402266288952,18,0,0.0,20,445.884257385674
639.6600566572233,20,161.13314447592063,18,2,74.01699716713878,4,304.929178470255
528.6685552407934,14,271.728045325779,14,12,289.42776203966,8,380.33994334277617
608.1829218939702,18,70.87818696883853,6,2,72.21205989477943,2,225.26102792391754
0.0,0,67.19546742209633,8,6,167.0190206394174,2,288.0129502225818
569.0084985835695,14,167.0821529745042,0,20,293.56535815459324,6,0.0
313.8810198300284,8,65.4957507082153,4,6,176.2946175637394,2,169.2917847025496
92.82881424524481,2,329.9716713881022,6,20,235.8559287737762,14,276.1311210036421
366.85552407931993,10,281.9263456090654,16,0,0.0,8,374.3909348441924
93.47632537434238,2,263.7960339943344,0,20,232.61837312828845,12,0.0
787.292594091461,20,402.2662889518414,2,18,311.71833265884254,20,108.4095507891542
156.74625657628494,4,0.0,6,0,0.0,0,227.20356131120997
643.059490084986,20,149.8016997167139,12,0,0.0,4,330.4249291784703
467.4220963172806,12,341.3597733711049,18,14,301.33711048158636,10,383.96600566572255
695.6697693241601,20,0.0,2,10,276.08255766895985,0,87.77013354917038
539.3201133144476,14,444.7592067988669,6,4,126.95426952650746,20,281.8373128288142
88.74949413193038,2,441.01983002832884,16,14,263.3767705382439,16,462.1286928369085
0.0,0,313.0311614730878,16,16,265.3112100364227,10,419.39295831647144
689.769324160259,18,464.58923512747856,8,12,286.0768919465804,20,347.2602185350064
688.0210441116957,18,443.28611898017,12,16,318.2128692836907,16,413.95386483205243
0.0,0,0.0,10,8,206.88628085795216,0,315.4593282072037
184.62161068393362,4,376.77053824362645,4,18,250.60137596114936,20,209.03278025091052
620.7689194658033,16,394.67422096317256,18,20,312.0194253338731,12,399.9919061108876
173.74342371509513,4,68.328611898017,10,20,265.641440712262,2,327.39781464993933
633.9781464993931,16,347.8186968838527,4,16,307.01092675030384,14,191.8737353298262
616.341562120599,18,124.8725212464589,0,0,0.0,4,0.0
656.5520032375556,18,452.3512747875353,12,8,230.09955483609863,16,409.09753136382045
393.5653581545932,10,0.0,0,10,253.21732092270327,0,0.0
696.7624443545126,18,455.8640226628896,10,16,314.3278025091056,18,390.5301497369486
626.9850263051397,16,349.80169971671364,4,14,299.69405099150134,14,191.46904087413986
348.4581141238366,8,329.9716713881023,4,18,273.984621610684,14,195.51598543099956
157.84702549575064,4,213.82436260623226,16,2,66.5382436260623,6,369.8583569405105
173.4844192634561,4,365.77903682719545,16,16,277.0311614730879,12,428.78186968838634
690.3520841764466,18,501.4164305949008,12,14,305.5297450424929,20,436.5358154593283
417.523269931202,10,368.2719546742209,0,8,208.9906920275193,20,0.0
643.431808984217,16,311.38810198300297,4,20,297.8551193848647,12,188.7171185754755
692.4322136786724,20,212.12464589235123,12,10,276.8919465803317,6,348.3933630109266
738.0817482800487,20,301.69971671388106,8,16,328.767300687981,10,307.60016187778206
669.6641036017807,18,345.8356940509915,2,8,227.18575475515985,14,101.85350060704174
360.3804127883447,10,76.82719546742211,14,0,0.0,2,335.8640226628893
394.1319303925536,10,501.7563739376768,16,6,175.76042088223383,18,458.56738162687236
0.0,0,74.27762039660054,16,12,259.0271145285309,2,352.69931201942484
84.79967624443549,2,281.92634560906515,20,12,261.60097126669336,8,353.7029542695265
448.77377579927133,12,143.0028328611898,12,8,226.40874140024275,4,344.99392958316434
492.97450424929184,14,145.8356940509915,12,2,70.78753541076489,4,338.92351274787535
249.78551193848637,6,522.1529745042492,20,10,241.84540671792803,18,442.7357345204365
506.95265074868473,12,335.9206798866855,4,20,277.5394577094295,14,194.30190206394175
244.39498178874965,6,0.0,8,12,271.60501821125047,0,277.6527721570214
